"Symbol,DateTime,Open,High,Low,Close"
"SPX,10/13/2016 12:00:00 AM,2130.26,2138.19,2114.72,2132.55"
"SPX,10/14/2016 12:00:00 AM,2139.68,2149.19,2132.98,2132.98"
"SPX,10/17/2016 12:00:00 AM,2132.95,2135.61,2124.43,2126.5"
"SPX,10/18/2016 12:00:00 AM,2138.31,2144.38,2135.49,2139.6"
"SPX,10/19/2016 12:00:00 AM,2140.81,2148.44,2138.15,2144.29"
"SPX,10/20/2016 12:00:00 AM,2142.51,2147.18,2133.44,2141.34"
"SPX,10/21/2016 12:00:00 AM,2139.43,2142.63,2130.09,2141.16"
"SPX,10/24/2016 12:00:00 AM,2148.5,2154.79,2146.91,2151.33"
"SPX,10/25/2016 12:00:00 AM,2149.72,2151.44,2141.93,2143.16"
"SPX,10/26/2016 12:00:00 AM,2136.97,2145.73,2131.59,2139.43"
"SPX,10/27/2016 12:00:00 AM,2144.06,2147.13,2132.52,2133.04"
"SPX,10/28/2016 12:00:00 AM,2132.23,2140.72,2119.36,2126.41"
"SPX,10/31/2016 12:00:00 AM,2129.78,2133.25,2125.53,2126.15"
"SPX,11/1/2016 12:00:00 AM,2128.68,2131.45,2097.85,2111.72"
"SPX,11/2/2016 12:00:00 AM,2109.43,2111.76,2094,2097.94"
"SPX,11/3/2016 12:00:00 AM,2098.8,2102.56,2085.23,2088.66"
"SPX,11/4/2016 12:00:00 AM,2083.79,2099.07,2083.79,2085.18"
"SPX,11/7/2016 12:00:00 AM,2100.59,2132,2100.59,2131.52"
"SPX,11/8/2016 12:00:00 AM,2129.92,2146.87,2123.56,2139.56"
"SPX,11/9/2016 12:00:00 AM,2131.56,2170.1,2125.35,2163.26"
"SPX,11/10/2016 12:00:00 AM,2167.49,2182.3,2151.17,2167.48"
"SPX,11/11/2016 12:00:00 AM,2162.71,2165.92,2152.49,2164.45"
"SPX,11/14/2016 12:00:00 AM,2165.64,2171.36,2156.08,2164.2"
"SPX,11/15/2016 12:00:00 AM,2168.29,2180.84,2166.38,2180.39"
"SPX,11/16/2016 12:00:00 AM,2177.53,2179.22,2172.2,2176.94"
"SPX,11/17/2016 12:00:00 AM,2178.61,2188.06,2176.65,2187.12"
"SPX,11/18/2016 12:00:00 AM,2186.85,2189.89,2180.38,2181.9"
"SPX,11/21/2016 12:00:00 AM,2186.43,2198.7,2186.43,2198.18"
"SPX,11/22/2016 12:00:00 AM,2201.56,2204.8,2194.51,2202.94"
"SPX,11/23/2016 12:00:00 AM,2198.55,2204.72,2194.51,2204.72"
"SPX,11/25/2016 12:00:00 AM,2206.27,2213.35,2206.27,2213.35"
"SPX,11/28/2016 12:00:00 AM,2210.21,2211.14,2200.36,2201.72"
"SPX,11/29/2016 12:00:00 AM,2200.76,2210.46,2198.15,2204.66"
"SPX,11/30/2016 12:00:00 AM,2204.97,2214.1,2198.81,2198.81"
"SPX,12/1/2016 12:00:00 AM,2200.17,2202.6,2187.44,2191.08"
"SPX,12/2/2016 12:00:00 AM,2191.12,2197.95,2188.37,2191.95"
"SPX,12/5/2016 12:00:00 AM,2200.65,2209.42,2199.97,2204.71"
"SPX,12/6/2016 12:00:00 AM,2207.26,2212.78,2202.21,2212.23"
"SPX,12/7/2016 12:00:00 AM,2210.72,2241.63,2208.93,2241.35"
"SPX,12/8/2016 12:00:00 AM,2241.13,2251.69,2237.57,2246.19"
"SPX,12/9/2016 12:00:00 AM,2249.73,2259.8,2249.23,2259.53"
"SPX,12/12/2016 12:00:00 AM,2258.83,2264.03,2252.37,2256.96"
"SPX,12/13/2016 12:00:00 AM,2263.32,2277.53,2263.32,2271.72"
"SPX,12/14/2016 12:00:00 AM,2268.35,2276.2,2248.44,2253.28"
"SPX,12/15/2016 12:00:00 AM,2253.77,2272.12,2253.77,2262.03"
"SPX,12/16/2016 12:00:00 AM,2266.81,2268.05,2254.24,2258.07"
"SPX,12/19/2016 12:00:00 AM,2259.24,2267.47,2258.21,2262.53"
"SPX,12/20/2016 12:00:00 AM,2266.5,2272.56,2266.14,2270.76"
"SPX,12/21/2016 12:00:00 AM,2270.54,2271.23,2265.15,2265.18"
"SPX,12/22/2016 12:00:00 AM,2262.93,2263.18,2256.08,2260.96"
"SPX,12/23/2016 12:00:00 AM,2260.25,2263.79,2258.84,2263.79"
"SPX,12/27/2016 12:00:00 AM,2266.23,2273.82,2266.15,2268.88"
"SPX,12/28/2016 12:00:00 AM,2270.23,2271.31,2249.11,2249.92"
"SPX,12/29/2016 12:00:00 AM,2249.5,2254.51,2244.56,2249.26"
"SPX,12/30/2016 12:00:00 AM,2251.61,2253.58,2233.62,2238.83"
"SPX,1/3/2017 12:00:00 AM,2251.57,2263.88,2245.13,2257.83"
"SPX,1/4/2017 12:00:00 AM,2261.6,2272.82,2261.6,2270.75"
"SPX,1/5/2017 12:00:00 AM,2268.18,2271.5,2260.45,2269"
"SPX,1/6/2017 12:00:00 AM,2271.14,2282.1,2264.06,2276.98"
"SPX,1/9/2017 12:00:00 AM,2273.59,2275.49,2268.9,2268.9"
"SPX,1/10/2017 12:00:00 AM,2269.72,2279.27,2265.27,2268.9"
"SPX,1/11/2017 12:00:00 AM,2268.6,2275.32,2260.83,2275.32"
"SPX,1/12/2017 12:00:00 AM,2271.14,2271.78,2254.25,2270.44"
"SPX,1/13/2017 12:00:00 AM,2272.74,2278.68,2271.51,2274.64"
"SPX,1/17/2017 12:00:00 AM,2269.14,2272.08,2262.81,2267.89"
"SPX,1/18/2017 12:00:00 AM,2269.14,2272.01,2263.35,2271.89"
"SPX,1/19/2017 12:00:00 AM,2271.9,2274.33,2258.41,2263.69"
"SPX,1/20/2017 12:00:00 AM,2269.96,2276.96,2265.01,2271.31"
"SPX,1/23/2017 12:00:00 AM,2267.78,2271.78,2257.02,2265.2"
"SPX,1/24/2017 12:00:00 AM,2267.88,2284.63,2266.68,2280.07"
"SPX,1/25/2017 12:00:00 AM,2288.88,2299.55,2288.88,2298.37"
"SPX,1/26/2017 12:00:00 AM,2298.63,2300.99,2294.08,2296.68"
"SPX,1/27/2017 12:00:00 AM,2299.02,2299.02,2291.62,2294.69"
"SPX,1/30/2017 12:00:00 AM,2286.01,2286.01,2268.04,2280.9"
"SPX,1/31/2017 12:00:00 AM,2274.02,2279.09,2267.21,2278.87"
"SPX,2/1/2017 12:00:00 AM,2285.59,2289.14,2272.44,2279.55"
"SPX,2/2/2017 12:00:00 AM,2276.69,2283.97,2271.65,2280.85"
"SPX,2/3/2017 12:00:00 AM,2288.54,2298.31,2287.88,2297.42"
"SPX,2/6/2017 12:00:00 AM,2294.28,2296.18,2288.57,2292.56"
"SPX,2/7/2017 12:00:00 AM,2295.87,2299.4,2290.16,2293.08"
"SPX,2/8/2017 12:00:00 AM,2289.55,2295.91,2285.38,2294.67"
"SPX,2/9/2017 12:00:00 AM,2296.7,2311.08,2296.61,2307.87"
"SPX,2/10/2017 12:00:00 AM,2312.27,2319.23,2311.1,2316.1"
"SPX,2/13/2017 12:00:00 AM,2321.72,2331.58,2321.42,2328.25"
"SPX,2/14/2017 12:00:00 AM,2326.12,2337.58,2322.17,2337.58"
"SPX,2/15/2017 12:00:00 AM,2335.58,2351.3,2334.81,2349.25"
"SPX,2/16/2017 12:00:00 AM,2349.64,2351.31,2338.87,2347.22"
"SPX,2/17/2017 12:00:00 AM,2343.01,2351.16,2339.58,2351.16"
"SPX,2/21/2017 12:00:00 AM,2354.91,2366.71,2354.91,2365.38"
"SPX,2/22/2017 12:00:00 AM,2361.11,2365.13,2358.34,2362.82"
"SPX,2/23/2017 12:00:00 AM,2367.5,2368.26,2355.09,2363.81"
"SPX,2/24/2017 12:00:00 AM,2355.73,2367.34,2352.87,2367.34"
"SPX,2/27/2017 12:00:00 AM,2365.23,2371.54,2361.87,2369.75"
"SPX,2/28/2017 12:00:00 AM,2366.08,2367.79,2358.96,2363.64"
"SPX,3/1/2017 12:00:00 AM,2380.13,2400.98,2380.13,2395.96"
"SPX,3/2/2017 12:00:00 AM,2394.75,2394.75,2380.17,2381.92"
"SPX,3/3/2017 12:00:00 AM,2380.92,2383.89,2375.39,2383.12"
"SPX,3/6/2017 12:00:00 AM,2375.23,2378.8,2367.98,2375.31"
"SPX,3/7/2017 12:00:00 AM,2370.74,2375.12,2365.51,2368.39"
"SPX,3/8/2017 12:00:00 AM,2369.81,2373.09,2361.01,2362.98"
"SPX,3/9/2017 12:00:00 AM,2363.49,2369.08,2354.54,2364.87"
"SPX,3/10/2017 12:00:00 AM,2372.52,2376.86,2363.04,2372.6"
"SPX,3/13/2017 12:00:00 AM,2371.56,2374.42,2368.52,2373.47"
"SPX,3/14/2017 12:00:00 AM,2368.55,2368.55,2358.18,2365.45"
"SPX,3/15/2017 12:00:00 AM,2370.34,2390.01,2368.94,2385.26"
"SPX,3/16/2017 12:00:00 AM,2387.71,2388.1,2377.18,2381.38"
"SPX,3/17/2017 12:00:00 AM,2383.71,2385.71,2377.64,2378.25"
"SPX,3/20/2017 12:00:00 AM,2378.24,2379.55,2369.66,2373.47"
"SPX,3/21/2017 12:00:00 AM,2379.32,2381.93,2341.9,2344.02"
"SPX,3/22/2017 12:00:00 AM,2343,2351.81,2336.45,2348.45"
"SPX,3/23/2017 12:00:00 AM,2345.97,2358.92,2342.13,2345.96"
"SPX,3/24/2017 12:00:00 AM,2350.42,2356.22,2335.74,2343.98"
"SPX,3/27/2017 12:00:00 AM,2329.11,2344.9,2322.25,2341.59"
"SPX,3/28/2017 12:00:00 AM,2339.79,2363.78,2337.63,2358.57"
"SPX,3/29/2017 12:00:00 AM,2356.54,2363.36,2352.94,2361.13"
"SPX,3/30/2017 12:00:00 AM,2361.31,2370.42,2358.58,2368.06"
"SPX,3/31/2017 12:00:00 AM,2364.82,2370.35,2362.6,2362.72"
"SPX,4/3/2017 12:00:00 AM,2362.34,2365.87,2344.73,2358.84"
"SPX,4/4/2017 12:00:00 AM,2354.76,2360.53,2350.72,2360.16"
"SPX,4/5/2017 12:00:00 AM,2366.59,2378.36,2350.52,2352.95"
"SPX,4/6/2017 12:00:00 AM,2353.79,2364.16,2348.9,2357.49"
"SPX,4/7/2017 12:00:00 AM,2356.59,2363.76,2350.74,2355.54"
"SPX,4/10/2017 12:00:00 AM,2357.16,2366.37,2351.5,2357.16"
"SPX,4/11/2017 12:00:00 AM,2353.92,2355.22,2337.25,2353.78"
"SPX,4/12/2017 12:00:00 AM,2352.15,2352.72,2341.18,2344.93"
"SPX,4/13/2017 12:00:00 AM,2341.98,2348.26,2328.95,2328.95"
"SPX,4/17/2017 12:00:00 AM,2332.62,2349.14,2332.51,2349.01"
"SPX,4/18/2017 12:00:00 AM,2342.53,2348.35,2334.54,2342.19"
"SPX,4/19/2017 12:00:00 AM,2346.79,2352.63,2335.05,2338.17"
"SPX,4/20/2017 12:00:00 AM,2342.69,2361.37,2340.91,2355.84"
"SPX,4/21/2017 12:00:00 AM,2354.74,2356.18,2344.51,2348.69"
"SPX,4/24/2017 12:00:00 AM,2370.33,2376.98,2369.19,2374.15"
"SPX,4/25/2017 12:00:00 AM,2381.51,2392.48,2381.15,2388.61"
"SPX,4/26/2017 12:00:00 AM,2388.98,2398.16,2386.76,2387.45"
"SPX,4/27/2017 12:00:00 AM,2389.7,2392.1,2382.68,2388.77"
"SPX,4/28/2017 12:00:00 AM,2393.68,2393.68,2382.36,2384.2"
"SPX,5/1/2017 12:00:00 AM,2388.5,2394.49,2384.83,2388.33"
"SPX,5/2/2017 12:00:00 AM,2391.05,2392.93,2385.82,2391.17"
"SPX,5/3/2017 12:00:00 AM,2386.5,2389.82,2379.75,2388.13"
"SPX,5/4/2017 12:00:00 AM,2389.79,2391.43,2380.35,2389.52"
"SPX,5/5/2017 12:00:00 AM,2392.37,2399.29,2389.38,2399.29"
"SPX,5/8/2017 12:00:00 AM,2399.94,2401.36,2393.92,2399.38"
"SPX,5/9/2017 12:00:00 AM,2401.58,2403.87,2392.44,2396.92"
"SPX,5/10/2017 12:00:00 AM,2396.79,2399.74,2392.79,2399.63"
"SPX,5/11/2017 12:00:00 AM,2394.84,2395.72,2381.74,2394.44"
"SPX,5/12/2017 12:00:00 AM,2392.44,2392.44,2387.19,2390.9"
"SPX,5/15/2017 12:00:00 AM,2393.98,2404.05,2393.94,2402.32"
"SPX,5/16/2017 12:00:00 AM,2404.55,2405.77,2396.05,2400.67"
"SPX,5/17/2017 12:00:00 AM,2382.95,2384.87,2356.21,2357.03"
"SPX,5/18/2017 12:00:00 AM,2354.69,2375.74,2352.72,2365.72"
"SPX,5/19/2017 12:00:00 AM,2371.37,2389.06,2370.43,2381.73"
"SPX,5/22/2017 12:00:00 AM,2387.21,2395.46,2386.92,2394.02"
"SPX,5/23/2017 12:00:00 AM,2397.04,2400.85,2393.88,2398.42"
"SPX,5/24/2017 12:00:00 AM,2401.41,2405.58,2397.99,2404.39"
"SPX,5/25/2017 12:00:00 AM,2409.54,2418.71,2408.01,2415.07"
"SPX,5/26/2017 12:00:00 AM,2414.5,2416.68,2412.2,2415.82"
"SPX,5/30/2017 12:00:00 AM,2411.67,2415.26,2409.43,2412.91"
"SPX,5/31/2017 12:00:00 AM,2415.63,2415.99,2403.59,2411.8"
"SPX,6/1/2017 12:00:00 AM,2415.65,2430.06,2413.54,2430.06"
"SPX,6/2/2017 12:00:00 AM,2431.28,2440.23,2427.71,2439.07"
"SPX,6/5/2017 12:00:00 AM,2437.83,2439.55,2434.32,2436.1"
"SPX,6/6/2017 12:00:00 AM,2431.92,2436.21,2428.12,2429.33"
"SPX,6/7/2017 12:00:00 AM,2432.03,2435.28,2424.75,2433.14"
"SPX,6/8/2017 12:00:00 AM,2434.27,2439.27,2427.94,2433.79"
"SPX,6/9/2017 12:00:00 AM,2436.39,2446.2,2415.7,2431.77"
"SPX,6/12/2017 12:00:00 AM,2425.88,2430.38,2419.97,2429.39"
"SPX,6/13/2017 12:00:00 AM,2434.15,2441.49,2431.28,2440.35"
"SPX,6/14/2017 12:00:00 AM,2443.75,2443.75,2428.34,2437.92"
"SPX,6/15/2017 12:00:00 AM,2424.14,2433.95,2418.53,2432.46"
"SPX,6/16/2017 12:00:00 AM,2431.24,2433.15,2422.88,2433.15"
"SPX,6/19/2017 12:00:00 AM,2442.55,2453.82,2441.79,2453.46"
"SPX,6/20/2017 12:00:00 AM,2450.66,2450.66,2436.6,2437.03"
"SPX,6/21/2017 12:00:00 AM,2439.31,2442.23,2430.74,2435.61"
"SPX,6/22/2017 12:00:00 AM,2437.4,2441.62,2433.27,2434.5"
"SPX,6/23/2017 12:00:00 AM,2434.65,2441.4,2431.11,2438.3"
"SPX,6/26/2017 12:00:00 AM,2443.32,2450.42,2437.03,2439.07"
"SPX,6/27/2017 12:00:00 AM,2436.34,2440.15,2419.38,2419.38"
"SPX,6/28/2017 12:00:00 AM,2428.7,2442.97,2428.02,2440.69"
"SPX,6/29/2017 12:00:00 AM,2442.38,2442.73,2405.7,2419.7"
"SPX,6/30/2017 12:00:00 AM,2429.2,2432.71,2421.65,2423.41"
"SPX,7/3/2017 12:00:00 AM,2431.39,2439.17,2428.69,2429.01"
"SPX,7/5/2017 12:00:00 AM,2430.78,2434.9,2422.05,2432.54"
"SPX,7/6/2017 12:00:00 AM,2423.44,2424.28,2407.7,2409.75"
"SPX,7/7/2017 12:00:00 AM,2413.52,2426.92,2413.52,2425.18"
"SPX,7/10/2017 12:00:00 AM,2424.51,2432,2422.27,2427.43"
"SPX,7/11/2017 12:00:00 AM,2427.35,2429.3,2412.79,2425.53"
"SPX,7/12/2017 12:00:00 AM,2435.75,2445.76,2435.75,2443.25"
"SPX,7/13/2017 12:00:00 AM,2444.99,2449.32,2441.69,2447.83"
"SPX,7/14/2017 12:00:00 AM,2449.16,2463.54,2446.69,2459.27"
"SPX,7/17/2017 12:00:00 AM,2459.5,2462.82,2457.16,2459.14"
"SPX,7/18/2017 12:00:00 AM,2455.88,2460.92,2450.34,2460.61"
"SPX,7/19/2017 12:00:00 AM,2463.85,2473.83,2463.85,2473.83"
"SPX,7/20/2017 12:00:00 AM,2475.56,2477.62,2468.43,2473.45"
"SPX,7/21/2017 12:00:00 AM,2467.4,2472.54,2465.06,2472.54"
"SPX,7/24/2017 12:00:00 AM,2472.04,2473.1,2466.32,2469.91"
"SPX,7/25/2017 12:00:00 AM,2477.88,2481.24,2474.91,2477.13"
"SPX,7/26/2017 12:00:00 AM,2479.97,2481.69,2474.94,2477.83"
"SPX,7/27/2017 12:00:00 AM,2482.76,2484.04,2459.93,2475.42"
"SPX,7/28/2017 12:00:00 AM,2469.12,2473.53,2464.66,2472.1"
"SPX,7/31/2017 12:00:00 AM,2475.94,2477.96,2468.53,2470.3"
"SPX,8/1/2017 12:00:00 AM,2477.1,2478.51,2471.14,2476.35"
"SPX,8/2/2017 12:00:00 AM,2480.38,2480.38,2466.48,2477.57"
"SPX,8/3/2017 12:00:00 AM,2476.03,2476.03,2468.85,2472.16"
"SPX,8/4/2017 12:00:00 AM,2476.88,2480,2472.08,2476.83"
"SPX,8/7/2017 12:00:00 AM,2477.14,2480.95,2475.88,2480.91"
"SPX,8/8/2017 12:00:00 AM,2478.35,2490.87,2470.32,2474.92"
"SPX,8/9/2017 12:00:00 AM,2465.35,2474.41,2462.08,2474.02"
"SPX,8/10/2017 12:00:00 AM,2465.38,2465.38,2437.75,2438.21"
"SPX,8/11/2017 12:00:00 AM,2441.04,2448.09,2437.85,2441.32"
"SPX,8/14/2017 12:00:00 AM,2454.96,2468.22,2454.96,2465.84"
"SPX,8/15/2017 12:00:00 AM,2468.66,2468.9,2461.61,2464.61"
"SPX,8/16/2017 12:00:00 AM,2468.63,2474.93,2463.86,2468.11"
"SPX,8/17/2017 12:00:00 AM,2462.95,2465.02,2430.01,2430.01"
"SPX,8/18/2017 12:00:00 AM,2427.64,2440.27,2420.69,2425.55"
"SPX,8/21/2017 12:00:00 AM,2425.5,2430.58,2417.35,2428.37"
"SPX,8/22/2017 12:00:00 AM,2433.75,2454.77,2433.67,2452.51"
"SPX,8/23/2017 12:00:00 AM,2444.88,2448.91,2441.42,2444.04"
"SPX,8/24/2017 12:00:00 AM,2447.91,2450.39,2436.19,2438.97"
"SPX,8/25/2017 12:00:00 AM,2444.72,2453.96,2442.22,2443.05"
"SPX,8/28/2017 12:00:00 AM,2447.35,2449.12,2439.03,2444.24"
"SPX,8/29/2017 12:00:00 AM,2431.94,2449.19,2428.2,2446.3"
"SPX,8/30/2017 12:00:00 AM,2446.06,2460.31,2443.77,2457.59"
"SPX,8/31/2017 12:00:00 AM,2462.65,2475.01,2462.65,2471.65"
"SPX,9/1/2017 12:00:00 AM,2474.42,2480.38,2473.85,2476.55"
"SPX,9/5/2017 12:00:00 AM,2470.35,2471.97,2446.55,2457.85"
"SPX,9/6/2017 12:00:00 AM,2463.83,2469.64,2459.2,2465.54"
"SPX,9/7/2017 12:00:00 AM,2468.06,2468.62,2460.29,2465.1"
"SPX,9/8/2017 12:00:00 AM,2462.25,2467.11,2459.4,2461.43"
"SPX,9/11/2017 12:00:00 AM,2474.52,2488.95,2474.52,2488.11"
"SPX,9/12/2017 12:00:00 AM,2491.94,2496.77,2490.37,2496.48"
"SPX,9/13/2017 12:00:00 AM,2493.89,2498.37,2492.14,2498.37"
"SPX,9/14/2017 12:00:00 AM,2494.56,2498.43,2491.35,2495.62"
"SPX,9/15/2017 12:00:00 AM,2495.67,2500.23,2493.16,2500.23"
"SPX,9/18/2017 12:00:00 AM,2502.51,2508.32,2499.92,2503.87"
"SPX,9/19/2017 12:00:00 AM,2506.29,2507.84,2503.19,2506.65"
"SPX,9/20/2017 12:00:00 AM,2506.84,2508.85,2496.67,2508.24"
"SPX,9/21/2017 12:00:00 AM,2507.16,2507.16,2499,2500.6"
"SPX,9/22/2017 12:00:00 AM,2497.26,2503.47,2496.54,2502.22"
"SPX,9/25/2017 12:00:00 AM,2499.39,2502.54,2488.03,2496.66"
"SPX,9/26/2017 12:00:00 AM,2501.04,2503.51,2495.12,2496.84"
"SPX,9/27/2017 12:00:00 AM,2503.3,2511.75,2495.91,2507.04"
"SPX,9/28/2017 12:00:00 AM,2503.41,2510.81,2502.93,2510.06"
"SPX,9/29/2017 12:00:00 AM,2509.96,2519.44,2507.99,2519.36"
"SPX,10/2/2017 12:00:00 AM,2521.2,2529.23,2520.4,2529.12"
"SPX,10/3/2017 12:00:00 AM,2530.34,2535.13,2528.85,2534.58"
"SPX,10/4/2017 12:00:00 AM,2533.48,2540.53,2531.8,2537.74"
"SPX,10/5/2017 12:00:00 AM,2540.86,2552.51,2540.02,2552.07"
"SPX,10/6/2017 12:00:00 AM,2547.44,2549.41,2543.79,2549.33"
"SPX,10/9/2017 12:00:00 AM,2551.39,2551.82,2541.6,2544.73"
"SPX,10/10/2017 12:00:00 AM,2549.99,2555.23,2544.86,2550.64"
"SPX,10/11/2017 12:00:00 AM,2550.62,2555.24,2547.95,2555.24"
"SPX,10/12/2017 12:00:00 AM,2552.88,2555.33,2548.31,2550.93"
"SPX,10/13/2017 12:00:00 AM,2555.66,2557.65,2552.09,2553.17"
"SPX,10/16/2017 12:00:00 AM,2555.57,2559.47,2552.64,2557.64"
"SPX,10/17/2017 12:00:00 AM,2557.17,2559.71,2554.69,2559.36"
"SPX,10/18/2017 12:00:00 AM,2562.87,2564.11,2559.67,2561.26"
"SPX,10/19/2017 12:00:00 AM,2553.39,2562.36,2547.92,2562.1"
"SPX,10/20/2017 12:00:00 AM,2567.56,2575.44,2567.56,2575.21"
"SPX,10/23/2017 12:00:00 AM,2578.08,2578.29,2564.33,2564.98"
"SPX,10/24/2017 12:00:00 AM,2568.66,2572.18,2565.58,2569.13"
"SPX,10/25/2017 12:00:00 AM,2566.52,2567.4,2544,2557.15"
"SPX,10/26/2017 12:00:00 AM,2560.08,2567.07,2559.8,2560.4"
"SPX,10/27/2017 12:00:00 AM,2570.26,2582.98,2565.94,2581.07"
"SPX,10/30/2017 12:00:00 AM,2577.75,2580.03,2568.25,2572.83"
"SPX,10/31/2017 12:00:00 AM,2575.99,2578.29,2572.15,2575.26"
"SPX,11/1/2017 12:00:00 AM,2583.21,2588.4,2574.92,2579.36"
"SPX,11/2/2017 12:00:00 AM,2579.46,2581.11,2566.17,2579.85"
"SPX,11/3/2017 12:00:00 AM,2581.93,2588.42,2576.77,2587.84"
"SPX,11/6/2017 12:00:00 AM,2587.47,2593.38,2585.66,2591.13"
"SPX,11/7/2017 12:00:00 AM,2592.11,2597.02,2584.35,2590.64"
"SPX,11/8/2017 12:00:00 AM,2588.71,2595.47,2585.02,2594.38"
"SPX,11/9/2017 12:00:00 AM,2584,2586.5,2566.33,2584.62"
"SPX,11/10/2017 12:00:00 AM,2580.18,2583.81,2575.57,2582.3"
"SPX,11/13/2017 12:00:00 AM,2576.53,2587.66,2574.48,2584.84"
"SPX,11/14/2017 12:00:00 AM,2577.75,2579.66,2566.56,2578.87"
"SPX,11/15/2017 12:00:00 AM,2569.45,2572.84,2557.45,2564.62"
"SPX,11/16/2017 12:00:00 AM,2572.95,2590.09,2572.95,2585.64"
"SPX,11/17/2017 12:00:00 AM,2582.94,2583.96,2577.62,2578.85"
"SPX,11/20/2017 12:00:00 AM,2579.49,2584.64,2578.24,2582.14"
"SPX,11/21/2017 12:00:00 AM,2589.17,2601.19,2589.17,2599.03"
"SPX,11/22/2017 12:00:00 AM,2600.31,2600.94,2595.23,2597.08"
"SPX,11/24/2017 12:00:00 AM,2600.42,2604.21,2600.42,2602.42"
"SPX,11/27/2017 12:00:00 AM,2602.66,2606.41,2598.87,2601.42"
"SPX,11/28/2017 12:00:00 AM,2605.94,2627.69,2605.44,2627.04"
"SPX,11/29/2017 12:00:00 AM,2627.82,2634.89,2620.32,2626.07"
"SPX,11/30/2017 12:00:00 AM,2633.93,2657.74,2633.93,2647.58"
"SPX,12/1/2017 12:00:00 AM,2645.1,2650.62,2605.52,2642.22"
"SPX,12/4/2017 12:00:00 AM,2657.19,2665.19,2639.03,2639.44"
"SPX,12/5/2017 12:00:00 AM,2639.78,2648.72,2627.73,2629.57"
"SPX,12/6/2017 12:00:00 AM,2626.24,2634.41,2624.75,2629.27"
"SPX,12/7/2017 12:00:00 AM,2628.38,2640.99,2626.53,2636.98"
"SPX,12/8/2017 12:00:00 AM,2646.21,2651.65,2644.1,2651.5"
"SPX,12/11/2017 12:00:00 AM,2652.19,2660.33,2651.47,2659.99"
"SPX,12/12/2017 12:00:00 AM,2661.73,2669.72,2659.78,2664.11"
"SPX,12/13/2017 12:00:00 AM,2667.59,2671.88,2662.85,2662.85"
"SPX,12/14/2017 12:00:00 AM,2665.87,2668.09,2652.01,2652.01"
"SPX,12/15/2017 12:00:00 AM,2660.63,2679.63,2659.14,2675.81"
"SPX,12/18/2017 12:00:00 AM,2685.92,2694.97,2685.92,2690.16"
"SPX,12/19/2017 12:00:00 AM,2692.71,2694.44,2680.74,2681.47"
"SPX,12/20/2017 12:00:00 AM,2688.18,2691.01,2676.11,2679.25"
"SPX,12/21/2017 12:00:00 AM,2683.02,2692.64,2682.4,2684.57"
"SPX,12/22/2017 12:00:00 AM,2684.22,2685.35,2678.13,2683.34"
"SPX,12/26/2017 12:00:00 AM,2679.09,2682.74,2677.96,2680.5"
"SPX,12/27/2017 12:00:00 AM,2682.1,2685.64,2678.91,2682.62"
"SPX,12/28/2017 12:00:00 AM,2686.1,2687.66,2682.69,2687.54"
"SPX,12/29/2017 12:00:00 AM,2689.15,2692.12,2673.61,2673.61"
"SPX,1/2/2018 12:00:00 AM,2683.73,2695.89,2682.36,2695.81"
"SPX,1/3/2018 12:00:00 AM,2697.85,2714.37,2697.77,2713.06"
"SPX,1/4/2018 12:00:00 AM,2719.31,2729.29,2719.07,2723.99"
"SPX,1/5/2018 12:00:00 AM,2731.33,2743.45,2727.92,2743.15"
"SPX,1/8/2018 12:00:00 AM,2742.67,2748.51,2737.6,2747.71"
"SPX,1/9/2018 12:00:00 AM,2751.15,2759.14,2747.86,2751.29"
"SPX,1/10/2018 12:00:00 AM,2745.55,2750.8,2736.06,2748.23"
"SPX,1/11/2018 12:00:00 AM,2752.97,2767.56,2752.78,2767.56"
"SPX,1/12/2018 12:00:00 AM,2770.18,2787.85,2769.64,2786.24"
"SPX,1/16/2018 12:00:00 AM,2798.96,2807.54,2768.64,2776.42"
"SPX,1/17/2018 12:00:00 AM,2784.99,2807.04,2778.38,2802.56"
"SPX,1/18/2018 12:00:00 AM,2802.4,2805.83,2792.56,2798.03"
"SPX,1/19/2018 12:00:00 AM,2802.6,2810.33,2798.08,2810.3"
"SPX,1/22/2018 12:00:00 AM,2809.16,2833.03,2808.12,2832.97"
"SPX,1/23/2018 12:00:00 AM,2835.05,2842.24,2830.59,2839.13"
"SPX,1/24/2018 12:00:00 AM,2845.42,2852.97,2824.81,2837.54"
"SPX,1/25/2018 12:00:00 AM,2846.24,2848.56,2830.94,2839.25"
"SPX,1/26/2018 12:00:00 AM,2847.48,2872.87,2846.18,2872.87"
"SPX,1/29/2018 12:00:00 AM,2867.23,2870.62,2851.48,2853.53"
"SPX,1/30/2018 12:00:00 AM,2832.74,2837.75,2818.27,2822.43"
"SPX,1/31/2018 12:00:00 AM,2832.41,2839.26,2813.04,2823.81"
"SPX,2/1/2018 12:00:00 AM,2816.45,2835.96,2812.7,2821.98"
"SPX,2/2/2018 12:00:00 AM,2808.92,2808.92,2759.97,2762.13"
"SPX,2/5/2018 12:00:00 AM,2741.06,2763.39,2638.17,2648.94"
"SPX,2/6/2018 12:00:00 AM,2614.78,2701.04,2593.07,2695.14"
"SPX,2/7/2018 12:00:00 AM,2690.95,2727.67,2681.33,2681.66"
"SPX,2/8/2018 12:00:00 AM,2685.01,2685.27,2580.56,2581"
